doc_id,chunk_id,sentence_text,sentence_index_in_chunk,d_lemma,d_surface,d_class,d_polarity,d_method,i_head_lemma,i_phrase_text,i_has_conj,i_method,c_texts,c_types,c_cues,c_count,b_text,b_cue,b_found,a_raw_text,a_head,a_class,a_method,a_is_conjoined,o_local_present,o_local_text,o_local_type,o_local_cue,statement_type_candidate
03807803a9187364,12366,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1023 ations of the Commission, which shall in-1 clude— 2 (I) a dedicated sensitive compart-3 mented information facility or access 4 to a sensitive compartmented informa-5 tion facility; and 6 (II) the ability to store classified 7 documents.",0,shall,shall,obligation,positive,modal_aux,in-1,in-1 clude,False,modal_head,,,,0,,,False,which,which,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12367,"8 (ii) A UTHORITY TO LEASE .—If the 9 Architect of the Capitol is not able to iden-10 tify space in accordance with clause (i) 11 within the 30-day period specified in clause 12 (i), the Commission may lease space to the 13 extent that funds are available for such 14 purpose.",0,may,may,permission,positive,modal_aux,lease,lease space,False,modal_head,"in accordance with clause (i) 11 within the 30-day period specified in clause 12 (i), the Commission may lease space to the 13 extent that funds are available for such 14 purpose.",legal_hook,in accordance with,1,,,False,the Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12368,15 (C) C OMPLIANCE BY INTELLIGENCE COM -16 MUNITY.—Elements of the intelligence commu-17 nity shall respond to requests submitted pursu-18 ant to paragraph (2) in a manner consistent 19 with the protection of intelligence sources and 20 methods.,0,shall,shall,obligation,positive,modal_aux,respond,respond,False,modal_head,,,,0,,,False,15 ( C ) C OMPLIANCE BY INTELLIGENCE COM -16 MUNITY.—Elements of the intelligence commu-17 nity,c,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12369,21 (3) P OSTAL SERVICES .—The Commission may 22 use the United States mails in the same manner and 23 under the same conditions as other departments and 24 agencies of the Federal Government.,0,may,may,permission,positive,modal_aux,use,use the United States,False,modal_head,in the same manner and 23|under the same conditions as other departments and 24 agencies of the Federal Government,prep_phrase|prep_phrase,in|under,2,SERVICES,sentence,True,21 ( 3 ) P OSTAL SERVICES .—The Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12370,"25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01023 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1024 (4) G IFTS.—The Commission may accept, use, 1 and dispose of gifts or donations of services, goods, 2 and property from non-Federal entities for the pur-3 poses of aiding and facilitating the work of the Com-4 mission.",0,may,may,permission,positive,modal_aux,accept,"accept use , 1 and dispose of gifts or donations of services , goods , 2 and property from non - Federal entities for the pur-3 poses of aiding and facilitating the work of the Com-4 mission",False,modal_head,,,,0,services,aim_span,True,"25 VerDate Nov 24 2008 10:22 Dec 07 , 2021 Jkt 000000 PO 00000 Frm 01023 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. )",h,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12372,"Gifts accepted under this 6 authority shall be documented, and conflicts of inter-7 est or the appearance of conflicts of interest shall be 8 avoided.",0,shall,shall,obligation,positive,modal_aux,document,documented,False,modal_head,,,,0,,,False,Gifts accepted under this 6 authority,gift,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12373,"Subject to the authority in this section, 9 commissioners shall otherwise comply with rules set 10 forth by the Select Committee on Ethics of the Sen-11 ate.",0,shall,shall,obligation,positive,modal_aux,comply,comply,False,modal_head,"Subject to the authority in this section, 9 commissioners shall otherwise comply with rules set 10 forth by the Select Committee on Ethics of the Sen-11 ate.|with rules set 10 forth by the Select Committee on Ethics of the Sen-11",legal_hook|prep_phrase,subject to|with,2,,,False,9 commissioners,commissioner,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12376,I N GENERAL .—The members and em-14 ployees of the Commission shall be subject to 15 the ethical rules and guidelines of the Senate.,0,shall,shall,obligation,positive,modal_aux,be,be,False,modal_head,subject to 15 the ethical rules and guidelines of the Senate.,legal_hook,subject to,1,,,False,I N GENERAL .—The members and em-14 ployees of the Commission,member,explicit,nsubj,True,False,,,,norm_candidate
03807803a9187364,12377,"16 (B) R EPORTING.—For purposes of title I 17 of the Ethics in Government Act of 1978 (5 18 U.S.C. App.), each member and employee of the 19 Commission— 20 (i) shall be deemed to be an",0,shall,shall,obligation,positive,modal_aux,deem,deemed,False,modal_head,,,,0,,,False,16 ( B ) R EPORTING.—For purposes of title I 17 of the Ethics in Government Act of 1978 ( 5 18 U.S.C. App . ),purpose,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12378,"officer or 21 employee of the Congress (as defined in 22 section 109(13) of such title); and 23 (ii) shall file any report required to be 24 filed by such member or such employee (in-25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01024",0,shall,shall,obligation,positive,modal_aux,file,"file any report required to be 24 filed by such member or such employee ( in-25 VerDate Nov 24 2008 10:22 Dec 07 , 2021 Jkt 000000 PO 00000 Frm 01024",False,modal_head,,,,0,,,False,officer or 21 employee of the Congress ( as defined in 22 section 109(13 ) of such title ) ; and 23 ( ii ),officer,explicit,nsubj,True,False,,,,norm_candidate
03807803a9187364,12383,"— 5 (1) C OMPENSATION OF MEMBERS .—A member 6 of the Commission who is not an officer or employee 7 of the Federal Government shall be compensated at 8 a rate equal to the daily equivalent of the annual 9 rate of basic pay prescribed for level IV of the Exec-10 utive Schedule under section 5315 of title 5, United 11 States Code, for each day (including travel time) 12 during which the member is engaged in the perform-13 ance of the duties of the Commission.",0,shall,shall,obligation,positive,modal_aux,compensate,compensated,False,modal_head,for each day ( including travel time ) 12 during which the member is engaged in the perform-13 ance of the duties of the Commission,prep_phrase,for,1,,,False,— 5 ( 1 ) C OMPENSATION OF MEMBERS .—A member 6 of the Commission who is not an officer or employee 7 of the Federal Government,ompensation,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12384,"14 (2) T RAVEL EXPENSES .—A member of the 15 Commission shall be allowed travel expenses, includ-16 ing per diem in lieu of subsistence, at rates author-17 ized for employees of agencies under subchapter I of 18 chapter 57 of title 5, United States Code, while 19 away from their homes or regular places of business 20 in the performance of services for the Commission.",0,shall,shall,obligation,positive,modal_aux,allow,"allowed travel expenses , includ-16 ing per diem",False,modal_head,while 19 away from their homes or regular places of business 20 in the performance of services for the Commission|in lieu of subsistence,trigger_clause|prep_phrase,while|in,2,services,sentence,True,14 ( 2 ) T RAVEL EXPENSES .—A member of the 15 Commission,member,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12385,"21 (3) STAFF.— 22 (A) S TATUS AS FEDERAL EMPLOYEES .— 23 Notwithstanding the requirements of section 24 2105 of title 5, United States Code, including 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01025 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1026 the required supervision under subsection (a)(3) 1 of such section, the members of the commission 2 shall be deemed to be Federal employees.",0,shall,shall,obligation,positive,modal_aux,deem,deemed,False,modal_head,"Notwithstanding the requirements of section 24 2105 of title 5, United States Code, including 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01025 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1026 the required supervision under subsection (a)(3) 1 of such section, the members of the commission 2 shall be deemed to be Federal employees.",exception,notwithstanding,1,,,False,"21 ( 3 ) STAFF . — 22 ( A ) S TATUS AS FEDERAL EMPLOYEES . — 23 Notwithstanding the requirements of section 24 2105 of title 5 , United States Code , including 25 VerDate Nov 24 2008 10:22 Dec 07 , 2021 Jkt 000000 PO 00000 Frm 01025 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1026 the required supervision under subsection ( a)(3 ) 1 of such section",staff,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12386,"3 (B) E XECUTIVE DIRECTOR .—The Co- 4 Chairpersons of the Commission shall appoint 5 and fix the rate of basic pay for an Executive 6 Director in accordance with section 3161(d) of 7 title 5, United States Code.",0,shall,shall,obligation,positive,modal_aux,appoint|fix,appoint 5|fix the rate of basic pay for an Executive 6 Director,True,modal_head,"in accordance with section 3161(d) of 7 title 5, United States Code.",legal_hook,in accordance with,1,,,False,3 ( B ) E XECUTIVE DIRECTOR .—The,director,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12387,"8 (C) P AY.—The Executive Director, with 9 the approval of the Co-Chairpersons of the 10 Commission, may appoint and fix the rate of 11 basic pay for additional personnel as staff of 12 the Commission in accordance with section 13",0,may,may,permission,positive,modal_aux,appoint|fix,appoint|fix the rate of 11 basic pay for additional personnel as staff of 12 the Commission,True,modal_head,in accordance with section 13,legal_hook,in accordance with,1,,,False,"8 ( C ) P AY.—The Executive Director , with 9 the approval of the Co - Chairpersons of the 10 Commission ,",director,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12390,14 (D) S ECURITY CLEARANCES .—All staff 15 must have or be eligible to receive the appro-16 priate security clearance to conduct their du-17 ties.,0,must,must,obligation,positive,modal_aux,have,have,False,modal_head,,,,0,,,False,14 ( D ) S ECURITY CLEARANCES .—All staff 15,staff,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12392,"19 Federal Government employee, with the appropriate 20 security clearance to conduct their duties, may be 21 detailed to the Commission without reimbursement, 22 and such detail shall be without interruption or loss 23 of civil service status or privilege.",0,may,may,permission,positive,modal_aux,be,be,False,modal_head,,,,0,service,sentence,True,,,implicit,no_subject,False,False,,,,norm_candidate
03807803a9187364,12396,"Co-Chairpersons of the 2 Commission may procure temporary and intermit-3 tent services under section 3109(b) of title 5, United 4 States Code, at rates for individuals that do not ex-5 ceed the daily equivalent of the annual rate of basic 6 pay prescribed for level V of the Executive Schedule 7 under section 5316 of that title.",0,may,may,permission,positive,modal_aux,procure,procure temporary and intermit-3 tent services,False,modal_head,under section 3109(b,prep_phrase,under,1,services,aim_span,True,Co,co,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12397,8 (6) P AY.—The pay of each employee of the 9 Commission and any member of the Commission 10 who receives pay in accordance with paragraph (1) 11 shall be disbursed by the Secretary of the Senate.,0,shall,shall,obligation,positive,modal_aux,disburse,disbursed,False,modal_head,in accordance with paragraph (1) 11 shall be disbursed by the Secretary of the Senate.,legal_hook,in accordance with,1,,,False,8 ( 6 ) P AY.—The pay of each employee of the 9 Commission and any member of the Commission 10 who receives pay in accordance with paragraph ( 1 ),pay,explicit,nsubjpass,True,False,,,,norm_candidate
03807803a9187364,12398,12 (h) T ERMINATION OF COMMISSION.—The Commis-13 sion shall terminate 90 days after the date on which the 14 Commission submits the report required under subsection 15 (e)(2)(A)(ii).,0,shall,shall,obligation,positive,modal_aux,terminate,terminate,False,modal_head,90 days after the date on which the 14 Commission submits the report required under subsection 15 ( e)(2)(A)(ii ),prep_phrase,after,1,,,False,12 ( h ) T ERMINATION OF COMMISSION.—The Commis-13 sion,ermination,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12400,COMMISSION ON THE NATIONAL DEFENSE 17 STRATEGY.,0,,,,,,commission,COMMISSION,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,12402,"I N GENERAL .—There is hereby established, 20 as of the date specified in paragraph (2), an inde-21 pendent commission in the legislative branch to be 22 known as the Commission on the National Defense 23 Strategy for the United States (in this subtitle re-24 ferred to as the ‘‘Commission’’).",0,,,,,,establish,established an inde-21 pendent commission in the legislative branch to be 22 known as the Commission on the National Defense 23 Strategy for the United States ( in this subtitle re-24 ferred to as the ‘ ‘ Commission ’’,False,strategy_root,,,,0,,,False,I N GENERAL .—There,i,explicit,nsubjpass,False,False,,,,strategy_candidate
03807803a9187364,12404,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1028 (2) D ATE OF ESTABLISHMENT .—The date of 1 establishment referred to in paragraph (1) is the 2 date that is not later than 30 days after the date on 3 which the Secretary of Defense provides a national 4 defense strategy as required by section 113(g) of 5 title 10, United States Code.",0,require,required,obligation,positive,deontic_predicate,,,False,predicate_xcomp,,,,0,,,False,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1028 ( 2 ) D ATE OF ESTABLISHMENT .—The date of 1 establishment referred to in paragraph ( 1 )",ate,explicit,nsubj,False,False,,,,other_low_confidence
03807803a9187364,12407,Com-8 mission shall be composed of 8 members from pri-9 vate civilian life who are recognized experts in mat-10 ters relating to the national security of the United 11 States.,0,shall,shall,obligation,positive,modal_aux,compose,composed,False,modal_head,,,,0,,,False,Com-8 mission,mission,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12408,The members shall be appointed as follows: 12 (A) The Majority Leader of the Senate 13 shall appoint 1 member.,0,shall,shall,obligation,positive,modal_aux,appoint,appointed,False,modal_head,,,,0,,,False,The members,member,explicit,nsubjpass,False,False,,,,norm_candidate
